26.8345,13.5231,14.7782,11.0936,8.87658,11.1472,9.55009,8.35641,9.90805,8.91057,8.10515,9.34549,8.61139,8.00158,8.98399,8.40824,7.92232,8.69719,8.22722,7.81597,8.50746,8.11715,7.76715,8.3974,8.05665,7.75319,8.34265,8.04227,7.77095,8.38377,8.10003,7.85601
24.6861,12.5302,13.545,10.1689,8.13777,10.2178,8.75445,7.66182,9.08009,8.17089,9.35049,8.55414,7.90278,8.83232,8.22578,7.7195,8.43301,7.96351,8.62773,8.18938,7.80327,8.40359,8.03148,7.70117,8.25416,7.94019,8.53489,8.21896,7.94023,8.27812,8.01524,7.77003
22.7845,11.6034,12.4962,9.38106,11.3098,9.42203,8.07716,9.43239,8.38144,9.4906,8.61805,7.90185,8.78551,8.14431,8.83698,8.27177,7.78885,8.40744,7.96193,8.53344,8.12505,7.75671,8.29115,7.94215,8.51112,8.17138,7.87828,8.19243,7.91261,8.62728,8.33177,8.07348
21.2143,10.8292,11.6032,8.71252,10.4943,8.74473,10.0113,8.75995,7.78774,8.82443,8.01028,8.84169,8.15034,8.79778,8.19954,7.68857,8.27091,7.81247,8.35218,7.92738,8.44264,8.05086,8.59634,8.22882,7.90434,8.19644,7.90019,8.60946,8.30019,8.40643,8.13692,7.89368
19.7924,10.0873,10.8263,8.12697,9.78638,8.15272,9.33966,8.16803,9.14597,8.21348,8.9976,8.23132,8.83745,8.19514,8.74438,8.19423,7.71452,8.22223,7.78582,8.26487,7.86967,8.39382,8.00929,8.278,7.95174,8.64386,8.30606,8.40061,8.11286,8.35575,8.09532,7.85005
18.611,9.40688,10.1482,7.6192,9.17302,7.64998,8.75347,7.6578,8.55719,7.70031,8.42406,7.72117,8.27659,7.68715,8.20084,7.68941,8.16401,7.70864,8.16077,7.7524,8.23394,7.8619,8.10587,7.77346,8.3648,8.04762,8.16563,7.89138,8.11095,7.84594,8.03161,7.78668
17.3354,14.3201,9.55841,10.79,8.6366,9.61678,8.24191,9.08427,8.0629,8.74381,7.93712,8.45755,7.799,8.28423,7.72605,8.17533,8.59526,8.11082,8.5836,8.14064,8.36029,7.98537,8.60977,8.24303,8.30739,7.99106,8.20719,7.92319,8.08696,7.82513,8.4759,8.22954
15.9907,13.5157,9.02055,10.1817,8.15529,9.07576,7.77668,8.5755,9.1628,8.23973,8.71446,7.97688,8.42896,7.81951,8.23754,7.71525,8.11154,8.55403,8.09798,8.28425,7.90038,8.50467,8.12873,8.16153,8.357,8.04671,8.20096,7.91483,8.55448,8.28771,8.3283,8.06713
15.0702,12.8041,8.54583,9.64555,7.72794,8.59137,9.27725,8.11169,8.69113,7.80733,8.25429,8.64448,7.97377,8.3602,7.79244,8.16854,8.57906,8.09268,8.2638,7.85371,8.43793,8.42701,8.06242,8.25088,7.92571,8.06429,8.66044,8.39188,8.42394,8.14332,8.29645,8.04808
14.1682,12.1581,8.11133,9.16003,9.78488,8.15616,8.816,7.70412,8.23387,8.62375,7.82972,8.2117,8.54981,7.9346,8.28302,7.75587,8.13496,8.28053,7.85378,8.3883,8.38774,8.00486,8.18282,7.8421,7.96621,8.57741,8.27278,8.28699,8.39818,8.1434,8.20977,7.94539
13.5453,11.5855,7.73474,8.73249,9.32526,7.77512,8.40007,8.84639,7.85407,8.21901,8.54064,7.82254,8.15186,8.4546,7.88278,8.2681,8.35929,7.9019,8.43153,8.39295,7.99635,8.14963,8.24908,7.91066,8.5021,8.49548,8.18312,8.31602,8.35092,8.08262,8.19521,7.95563
12.9241,11.0594,11.0887,8.32826,8.90081,9.33381,7.99758,8.44198,8.71437,7.83574,8.15034,8.42768,7.77608,8.06657,8.40999,7.86788,7.97907,8.50918,8.42182,8.00222,8.15429,8.23129,7.8776,8.44642,8.43826,8.10946,8.22797,8.26794,7.97484,8.08939,8.76087,8.43851
12.3869,10.5703,10.597,7.95916,8.50237,8.91938,9.20172,8.05311,8.33082,8.56485,7.78307,8.05107,8.30745,8.58918,8.01282,8.10037,8.59367,8.10436,8.06009,8.1747,8.238,7.86794,8.41536,8.40001,8.05648,8.15748,8.19416,8.23937,7.99662,8.66066,8.70513,8.43037
11.8793,10.1334,10.1589,7.63026,8.15007,8.54486,8.83429,7.72478,7.9757,8.21551,8.42272,7.71452,7.95112,8.26265,8.2782,7.76962,8.21802,8.15747,8.2464,7.84123,7.90009,8.44156,8.40155,8.04635,8.12981,8.19619,8.20144,7.94051,8.50877,8.61158,8.64878,8.3277
11.4694,9.71787,9.74819,9.76243,7.81816,8.18745,8.47853,8.6162,8.74467,7.8701,8.07928,8.27448,8.51753,7.8999,7.94195,8.40204,8.28528,8.33457,7.91176,7.95393,8.4802,8.41716,8.04874,8.12183,8.1327,8.18037,8.82305,8.49834,8.56899,8.60539,8.6144,8.37022
11.0365,9.3539,9.3823,9.39403,9.44409,7.87636,8.15078,8.29546,8.42627,8.54576,7.76922,7.95866,8.22277,8.19707,8.59832,8.07121,7.95892,8.03797,8.06811,8.55838,8.48239,8.09797,8.16116,8.1532,8.18547,8.79756,8.45191,8.5153,8.54233,8.60777,8.52937,8.25104
10.669,9.01208,9.03232,9.05197,9.10129,9.13992,7.83543,7.98912,8.1174,8.24333,8.36977,8.54629,7.8894,7.89503,8.29456,8.16385,8.20279,8.19704,8.64221,8.25196,8.18022,8.22223,8.20023,8.20625,8.82749,8.47793,8.52626,8.5305,8.59401,8.49974,8.25626,8.00292
10.3024,8.69067,8.71609,8.73761,8.78995,8.82467,8.81233,7.70403,7.83094,7.95325,8.08196,8.27549,8.20969,8.56608,8.38944,7.86969,7.91535,7.91276,8.38876,8.30215,8.31522,8.26361,8.23977,7.94165,8.47249,8.51321,8.52129,8.56753,8.48231,8.23345,8.25928,8.00183
10.0304,8.38346,8.40196,8.41914,8.46943,8.49998,8.49552,8.49257,8.50743,8.54968,7.77341,7.96437,7.90664,8.26728,8.10041,8.10632,8.08033,8.53208,8.41015,8.38627,8.32589,7.95653,7.98781,8.57429,8.57231,8.55776,8.5868,8.47036,8.20202,8.22831,8.24137,8.00182
9.65515,8.11724,8.13496,8.15315,8.20268,8.22339,8.22395,8.23118,8.25522,8.30107,8.41704,8.29218,8.59571,8.39082,8.35174,7.84819,7.8243,8.26273,8.14609,8.14966,8.08372,8.0906,8.66681,8.63172,8.60579,8.59282,8.49836,8.22661,8.23729,8.24658,8.22665,7.97258
9.37698,7.85007,7.86786,7.8826,7.94925,7.94917,7.94626,7.95632,7.98011,8.02327,8.14615,8.02321,8.33416,8.13794,8.10093,8.04594,8.47327,8.33032,8.2972,8.21373,8.1846,8.77188,8.6845,8.64568,8.59019,8.523,8.2466,8.25239,8.24785,8.22617,8.19539,7.95176
9.18747,7.61377,7.6259,7.64163,7.6988,7.70503,7.68722,7.70204,7.72153,7.7553,7.85074,7.76939,8.01171,7.8533,7.83243,7.78698,8.19301,8.03138,8.02396,7.92996,7.92904,8.40358,8.37347,8.3143,8.32156,8.22691,7.99167,7.99227,7.99773,7.95617,7.94565,7.91175

290.33,146.283,100.539,76.9403,62.291,52.2819,45.1121,39.6888,35.487,32.0667,29.2971,26.9349,24.9361,23.2116,21.7229,20.4325,19.3378,18.3483,17.4879,16.7068,16.0649,15.4957,15.0179,14.6549,14.3152,14.0555,13.8825,13.7579,13.6649,13.6479,13.5863,13.5119
145.564,75.4065,51.8256,39.5519,31.956,26.8144,23.0817,20.2451,18.0567,16.2705,14.8444,13.6397,12.6338,11.7756,11.0412,10.4067,12.1027,11.4323,10.8509,10.3108,9.84725,9.41276,9.02993,8.68837,8.39614,8.13951,7.94078,7.9167,8.16661,8.12077,7.93523,7.89221
97.0657,51.2079,35.1067,26.7786,21.5739,18.0502,15.5325,13.6372,12.1849,11.0294,13.7833,11.4776,10.6191,9.87528,9.23984,8.68974,8.21728,7.81701,7.47712,7.15503,6.89045,9.20336,8.49301,8.19547,7.92359,7.70599,7.53113,7.35251,7.17774,7.0288,6.87906,6.72029
72.9813,39.0541,26.7397,20.2324,16.2688,13.6215,11.7397,10.3285,11.5169,10.3786,9.45476,8.68104,8.02666,7.4825,6.98417,6.56924,8.58873,8.13986,7.7525,7.3854,7.07904,6.78985,6.52741,6.2818,7.41032,7.14586,6.92574,6.70152,6.50513,6.32076,6.15068,5.97619
58.65,31.4267,21.4626,16.2576,13.0943,11.0587,13.0139,10.4004,9.28437,8.38059,7.66015,7.05902,9.39164,8.42128,7.91186,7.47171,7.10278,6.77742,6.49629,7.7791,7.17732,6.89764,6.65199,6.43315,6.25117,7.42454,7.01894,6.81601,6.62256,6.45557,6.30184,6.15391
48.9478,26.4345,17.9776,13.6116,11.0011,12.6636,9.93898,8.72222,7.79447,7.04783,9.29885,8.20778,7.6389,7.14139,6.71729,6.35113,7.34919,6.98554,6.66812,6.37466,6.13176,7.31696,6.83905,6.59339,6.37978,6.18774,7.02109,6.65902,6.46472,6.29263,6.12997,5.9783
42.3541,22.7389,15.4719,11.7266,13.0243,9.96458,8.57264,7.53885,6.74531,8.83473,7.73078,7.14268,6.66219,7.94169,7.15625,6.75802,6.42309,6.13283,7.2802,6.76096,6.49373,6.25277,7.05724,6.65932,6.43685,6.24411,6.06484,6.64413,6.33334,6.15929,6.00529,5.85575
37.4744,20.004,13.5995,10.331,10.4544,8.75624,7.53702,6.64625,8.21721,7.44855,6.82841,6.30964,7.20269,6.73001,6.33676,5.99391,6.91101,6.56269,6.2746,6.01059,6.63417,6.35505,6.12984,5.92255,6.37095,6.14985,5.96757,5.80149,6.19841,6.00978,5.85487,5.70892
33.5031,17.8371,12.1629,12.6758,9.34541,7.84763,6.76857,8.65393,7.3828,6.70643,7.90852,6.98254,6.50632,6.10786,7.18349,6.58977,6.2783,7.03882,6.57654,6.28007,6.0453,6.59378,6.21977,6.00909,6.50657,6.20026,6.00058,5.84262,6.38668,6.11471,5.9599,5.80663
30.2544,16.0748,10.9965,11.4168,8.45084,7.09555,8.87919,7.45169,6.69047,7.84116,6.85911,6.35051,7.40777,6.75033,6.34859,6.02123,6.60066,6.27184,6.00317,6.55146,6.14,5.90684,6.39246,6.0456,5.85018,6.39132,6.10296,5.92343,6.44623,6.2001,6.02371,5.87322
27.6074,14.6798,13.8291,9.58384,7.71436,9.34512,7.70951,6.8149,7.90962,6.85002,6.30137,7.29914,6.61131,6.20625,6.91459,6.38332,6.07909,6.58767,6.16542,5.90435,6.3755,6.00482,5.79898,6.33264,6.00277,5.82461,6.34118,6.06139,5.89859,6.58834,6.33653,6.17579
25.3578,13.54,12.6767,8.7238,7.0241,8.65523,7.09703,6.27839,6.94658,6.31386,7.28213,6.52839,6.11214,6.78677,6.22191,5.89086,6.26519,5.94997,6.41372,6.00354,5.76858,6.29375,5.94464,5.73293,6.15909,5.94285,6.59531,6.37445,6.18882,6.25117,5.99302,5.83782
23.4675,12.5752,11.6969,8.01664,9.48414,7.60508,6.59528,7.55936,6.46843,7.37842,6.60037,6.12378,6.77924,6.187,6.63777,6.16715,5.87138,6.30168,5.88946,6.37714,6.0342,5.80511,6.29399,5.98114,6.6256,6.3815,6.19205,6.2517,5.98612,6.7931,6.55093,6.37369
21.8555,11.7178,10.8553,7.42349,8.88857,7.09442,7.96546,6.71933,6.0597,6.94668,6.18456,6.80383,6.19352,6.61078,6.11186,5.7942,6.08109,5.79104,6.29462,5.89718,6.38477,6.04572,6.64354,6.41742,6.20512,6.24133,5.96233,6.75635,6.48864,6.51338,6.27891,6.12142
20.4363,10.963,10.1125,6.89645,8.34087,6.64904,7.4822,6.30717,7.14575,6.31515,6.89629,6.23494,6.63132,6.10597,6.47273,6.02286,5.73065,6.21838,5.81195,6.27867,5.93301,6.57896,6.27265,6.29917,6.0029,6.79168,6.53245,6.53787,6.29157,6.3613,6.15889,5.99952
19.208,10.2923,8.5741,6.44828,7.37616,6.26273,6.65973,5.91259,6.47647,5.91303,6.29314,5.82919,6.09405,5.70953,5.94912,5.62601,5.97373,5.68664,6.04268,5.77969,6.35036,6.09423,6.00522,5.7953,6.51657,6.28623,6.21083,6.02805,6.03284,5.86655,5.86663,5.72304
18.1229,13.3693,8.0599,9.09752,7.00939,7.65614,6.32997,7.07747,6.1717,6.71109,6.00882,6.39656,5.8232,6.17982,5.69562,6.15519,6.43585,6.05873,6.63265,6.32976,6.30786,5.99028,6.76869,6.46698,6.48366,6.18252,6.29255,6.01112,6.10517,5.84328,6.87519,6.6158
17.1267,12.6149,7.60319,8.63001,6.64503,7.2625,6.00802,6.72406,6.95644,6.1854,6.51681,5.90801,6.26872,5.72961,6.18403,5.71285,6.03427,6.60378,6.28065,6.26846,5.90823,6.68899,6.34762,6.3448,6.29048,6.0445,6.12244,5.85693,6.80722,6.55371,6.56999,6.32007
16.3056,11.9505,7.20857,8.17217,6.32659,6.90857,7.18967,6.18821,6.66849,5.90707,6.25779,6.38332,5.83444,6.24745,5.75592,6.17679,6.61996,6.28896,6.26743,5.89278,6.67599,6.51241,6.22453,6.30059,5.99159,6.07347,6.83632,6.70444,6.68761,6.42605,6.57889,6.34068
15.5256,11.3369,6.84702,7.68972,7.76702,6.24593,6.87359,5.89329,6.1445,6.44745,5.78076,6.08067,6.29389,5.80023,6.22352,5.7673,6.27801,6.23233,5.84187,6.60484,6.4372,6.1145,6.2076,5.87257,5.82946,6.7588,6.50331,6.47988,6.43208,6.28226,6.25957,6.02702
14.9237,10.8091,6.54943,7.28452,7.45222,6.00591,6.57962,6.75352,5.90898,6.2133,6.31359,5.71034,6.11589,6.33971,5.86271,6.47965,6.2882,5.90712,6.67186,6.4937,6.16381,6.23819,6.14261,5.86039,6.85333,6.67332,6.43124,6.57574,6.40067,6.20389,6.30067,6.08745
14.3033,10.3133,9.11719,6.53673,7.13131,7.1956,6.07749,6.45783,6.48276,5.77626,6.04042,6.24952,5.70612,6.05664,6.53275,6.09671,5.9292,6.6879,6.46107,6.13125,6.21682,6.09754,5.79488,6.72629,6.59128,6.29287,6.45037,6.33026,6.05791,6.17263,7.44282,7.28992
13.7426,9.85902,8.70527,6.19006,6.84343,6.95021,6.93473,6.02185,6.28302,6.30907,5.67153,6.02195,6.2498,6.58164,6.19735,6.1319,6.74781,6.34876,6.27752,6.23577,6.11528,5.81004,6.78266,6.63903,6.33164,6.45832,6.33457,6.24409,6.08803,7.47939,7.39934,7.25519
13.1874,9.45067,8.3326,5.88517,6.24759,6.68376,6.71847,5.78672,5.84166,6.07327,6.23081,5.64434,5.87063,6.43826,6.21492,5.77535,6.39839,6.31877,6.23243,5.86213,5.77489,6.72225,6.54668,6.23644,6.25263,6.21289,6.18538,5.97542,7.35566,7.28202,7.08754,6.99258
12.7037,9.06584,7.96526,7.7329,6.03825,6.44058,6.49132,6.4319,6.38003,5.71761,6.04128,6.22136,6.55692,6.109,5.99307,6.63607,6.43586,6.25658,5.94649,5.95348,6.80073,6.61701,6.31407,6.42273,6.28518,6.25093,7.46698,7.41644,7.37335,7.20138,7.07968,6.96092
12.2305,8.72592,7.64678,7.46831,7.27161,6.00762,6.24665,6.24392,6.22634,6.27343,5.68525,5.97111,6.42026,6.19016,6.72523,6.30104,6.09672,6.11686,6.02557,6.753,6.5804,6.27194,6.39324,6.24481,6.21377,7.41618,7.32511,7.24832,7.07798,7.03126,6.85466,6.79295
11.8264,8.41005,7.3535,7.18543,7.07299,6.90211,5.87894,6.02404,6.01337,6.1485,6.27689,6.557,6.10879,5.94883,6.54998,6.35607,6.23839,6.09335,6.79648,6.55184,6.47056,6.49543,6.32999,6.24515,7.46813,7.40506,7.33869,7.17359,7.11655,6.93757,6.79855,6.74409
11.4418,8.11334,7.0909,6.87456,6.87918,6.72467,6.51035,5.6709,5.66252,5.92328,6.06142,6.44143,6.18752,6.70789,6.41887,6.01474,5.89696,5.8849,6.66832,6.50589,6.46526,6.28073,6.15239,5.96949,7.34354,7.21426,7.04865,6.95295,6.79281,6.68531,6.61766,6.63832
11.0886,7.8227,6.83744,6.56617,6.65423,6.53247,6.35716,6.24953,6.24474,6.32652,5.75874,6.21043,5.96464,6.52539,6.28927,6.17383,6.0344,6.77676,6.59932,6.4652,6.33067,6.06842,6.12464,7.41228,7.36505,7.14828,7.09155,6.9493,6.82374,6.84484,6.61282,6.60291
10.7668,7.57429,6.62438,6.30086,6.44751,6.32271,6.18192,6.0883,6.14206,6.22073,6.51792,6.21273,6.72579,6.41976,6.2213,5.86453,5.725,6.55735,6.36591,6.36917,6.17869,6.15647,7.36682,7.31431,7.07229,7.02532,6.84383,6.7744,6.68913,6.56806,6.55645,6.49901
10.4484,7.32605,6.41333,6.04335,6.24491,6.1196,5.98699,5.88003,5.94329,6.01527,6.34739,6.04211,6.58136,6.30618,6.15341,5.99546,6.77987,6.5632,6.49805,6.30771,6.22216,7.46737,7.34764,7.17159,7.04268,6.88847,6.75833,6.71204,6.58838,6.57395,6.41705,6.37018
10.1241,6.54333,5.82587,5.53339,5.80502,5.72858,5.59061,5.49087,5.54168,5.63398,5.98237,5.64543,6.22372,5.88817,5.6869,5.49915,6.34995,6.03089,5.95234,5.76823,5.71596,7.07065,6.81287,6.82191,6.56441,6.48424,6.22792,6.28856,6.00282,6.07248,5.91714,5.9955
